id,name,industry,country,sent,price,itemCount
9357,ikion,Information Technology,Japan,21,-7%,6
604,ynrp.,Healthcare,Taiwan,60,-6%,0
2525,riion,Energy,United States,42,7%,5
1397,PKtd.,Materials,South Korea,54,2%,4
51,ignc.,Information Technology,United States,11,-5%,7
2453,TIion,Consumer Discretionary,United States,20,-7%,1
1415,MBtd.,Consumer Discretionary,South Korea,55,3%,5
9962,sstd.,Energy,Canada,16,3%,7
2527,ernc.,Healthcare,United States,26,7%,6
9901,carp.,Materials,Canada,67,5%,1
573,etnc.,Information Technology,Taiwan,41,8%,6
8534,awTD.,Materials,Japan,82,0%,3
4395,exust,Financials,United States,60,8%,3
4776,ninc.,Energy,United States,37,-5%,6
915,ecnc.,Information Technology,Japan,98,2%,6
9641,perp.,Healthcare,Taiwan,60,3%,2
1435,itLtd,Information Technology,South Korea,21,-2%,5
9733,nfnc.,Information Technology,Taiwan,43,-3%,1
631,anion,Materials,Taiwan,98,7%,6
8212,astd.,Information Technology,Japan,91,-6%,0
1252,eotd.,Industrials,South Korea,53,1%,0
747,ayany,Industrials,Vietnam,2,1%,4
1212,amLtd,Healthcare,South Korea,46,-1%,3
2685,rated,Information Technology,United States,68,1%,7
9844,onion,Industrials,Taiwan,41,-7%,5
3014,mmion,Information Technology,United States,15,0%,7
8487,ittd.,Materials,Japan,95,2%,3
543,antd.,Materials,Japan,43,4%,0
350,ahany,Healthcare,Egypt,5,-5%,1
1410,aerp.,Information Technology,South Korea,22,5%,6
1859,anLtd,Consumer Staples,South Korea,37,-8%,0
813,attd.,Consumer Staples,Japan,42,-3%,4
8391,obtd.,Information Technology,Japan,11,6%,0
2288,W td.,Healthcare,South Korea,7,-5%,1
1557,ltrp.,Information Technology,South Korea,40,8%,1
8810, Ftd.,Healthcare,Japan,40,-3%,1
716,ornc.,Industrials,Taiwan,99,-5%,5
8411,ERion,Information Technology,Japan,52,2%,2
2484,denc.,Information Technology,United States,59,-1%,1
8058,extd.,Telecommunication Services,Israel,2,-2%,6
4134,uSLLC,Energy,United States,61,5%,2
936,ictd.,Industrials,Japan,82,-5%,1
997,ayion,Consumer Discretionary,Japan,55,-5%,7
1672,egtd.,Consumer Discretionary,South Korea,10,3%,1
777,ation,Information Technology,Japan,13,5%,7
1238,aetd.,Materials,South Korea,47,-5%,5
7631,RCted,Materials,Hong Kong,86,8%,7
4731,uaion,Information Technology,United States,26,-3%,4
964,pttd.,Information Technology,Japan,55,0%,2
2920,nenc.,Industrials,United States,17,5%,3
852,ernc.,Information Technology,Japan,32,-7%,3
3054,unnc.,Healthcare,United States,47,-8%,1
7976,ibtd.,Consumer Staples,China,16,-6%,0
4599,ponc.,Healthcare,United States,35,3%,6
656,hetd.,Industrials,Taiwan,99,5%,0
582,aiion,Information Technology,Taiwan,2,-4%,8
2488,srnc.,Energy,United States,99,7%,7
9827,ioion,Healthcare,Taiwan,76,5%,6
1703,intd.,Materials,South Korea,97,2%,1
283,OCted,Materials,India,71,7%,7
2510,etnc.,Information Technology,United States,43,3%,4
630,ahion,Materials,Taiwan,20,3%,0
1361,extd.,Information Technology,South Korea,33,7%,8
307,inted,Industrials,India,77,3%,4
597,ikion,Information Technology,Taiwan,14,1%,0
1631,ontd.,Materials,South Korea,84,2%,2
8039,uatd.,Industrials,China,52,4%,3
626,aitd.,Consumer Discretionary,Taiwan,57,-8%,5
408,in AG,Financials,Germany,21,-1%,5
9106,aptd.,Financials,Japan,65,0%,7
588,hiLtd,Information Technology,Taiwan,85,4%,4
9601,onted,Consumer Discretionary,Taiwan,27,6%,8
847,yotd.,Information Technology,Japan,59,-7%,3
2673,ocnc.,Healthcare,United States,46,2%,7
4645,irnc.,Materials,Canada,63,-1%,6
2543,evnc.,Information Technology,United States,65,2%,3
3101,id LP,Energy,United States,62,-3%,8
4727,osion,Energy,United States,96,3%,3
570,agorp,Consumer Staples,Taiwan,35,1%,7
56,SEnc.,Information Technology,United States,65,1%,8
7934,ARtd.,Industrials,Japan,27,4%,7
3274,honc.,Financials,United States,63,-6%,1
1249,aetd.,Consumer Discretionary,South Korea,42,8%,1
1719,emtd.,Information Technology,South Korea,79,-5%,4
4753,henc.,Consumer Discretionary,United States,42,-3%,5
1327,ouion,Industrials,South Korea,19,1%,0
8402,GNTD.,Information Technology,Japan,4,-7%,0
9236,oktd.,Materials,Japan,46,-7%,1
4550,rebl),Telecommunication Services,Sweden,12,-8%,4
1269,onion,Industrials,South Korea,9,-5%,2
3417,aitd.,Information Technology,Japan,12,-1%,2
2616,renc.,Information Technology,United States,5,0%,0
1633,amtd.,Information Technology,South Korea,23,-3%,6
1385,G td.,Consumer Discretionary,South Korea,49,-8%,0
2426,ntnc.,Healthcare,United States,64,-3%,6
8407,HInc.,Information Technology,Japan,92,0%,2
9871,MCtd.,Information Technology,Taiwan,36,1%,3
1239,ectd.,Consumer Discretionary,South Korea,53,6%,8
2444,ognc.,Healthcare,United States,20,0%,4
2430,IOnc.,Healthcare,United States,30,-6%,6
26,anplc,Consumer Discretionary,United Kingdom,27,1%,2
9859,olion,Information Technology,Taiwan,73,-6%,8
1205,eotd.,Consumer Discretionary,South Korea,3,-6%,0
1342,ioion,Information Technology,South Korea,4,3%,6
8691,agtd.,Consumer Staples,Japan,93,8%,5
303,iatd.,Information Technology,India,38,4%,0
1334,antd.,Materials,South Korea,79,-6%,7
8609,ritd.,Industrials,Japan,70,-7%,0
1807,hotd.,Materials,South Korea,79,-5%,3
2849,hited,Information Technology,China,20,-1%,8
1578,NFtd.,Materials,South Korea,56,-2%,7
2521,ernc.,Industrials,United States,84,4%,4
8969,dttd.,Information Technology,Japan,27,-8%,3
9764,ation,Industrials,Taiwan,95,-7%,3
1853,untd.,Materials,South Korea,36,-3%,2
845,iktd.,Industrials,Japan,65,2%,7
726,IMnc.,Consumer Discretionary,Taiwan,94,6%,7
635,ewtd.,Information Technology,Taiwan,88,-3%,0
3178,phion,Healthcare,United States,79,-4%,2
2722,cttd.,Information Technology,China,35,3%,6
8447,aync.,Information Technology,Japan,94,8%,3
83,ELion,Information Technology,United States,86,-8%,0
7775, Lted,Consumer Discretionary,Hong Kong,55,7%,0
10094,ro.A.,Consumer Discretionary,Poland,12,8%,1
4765,yntd.,Financials,Bermuda,76,-7%,4
1256,ontd.,Materials,South Korea,16,4%,2
1443,owtd.,Information Technology,South Korea,2,-8%,4
1455,ONnc.,Consumer Discretionary,South Korea,70,-7%,8
1670,CTtd.,Information Technology,South Korea,39,-5%,5
8524,-Snc.,Information Technology,Japan,75,4%,0
2916,nanc.,Healthcare,United States,3,-3%,0
2159,hiion,Consumer Discretionary,South Korea,22,8%,8
4790,tenc.,Information Technology,United States,26,5%,7
1599,-Ttd.,Information Technology,South Korea,92,0%,7
8786,ontd.,Consumer Discretionary,Japan,13,-2%,8
8363,etion,Information Technology,Japan,11,2%,7
2973,SInc.,Information Technology,United States,59,0%,8
759,kitd.,Consumer Staples,Japan,68,0%,7
1496,-Etd.,Industrials,South Korea,58,8%,3
669,SEion,Information Technology,Taiwan,4,-5%,6
8643,ihtd.,Information Technology,Japan,21,5%,4
708,mptd.,Information Technology,Taiwan,55,5%,0
1569,astd.,Consumer Discretionary,South Korea,95,2%,3
871,aitd.,Materials,Japan,61,-6%,8
827,DEtd.,Consumer Discretionary,Japan,25,2%,8
922,hiion,Materials,Japan,30,2%,7
2622,ennc.,Healthcare,United States,100,-4%,7
9886,ortd.,Industrials,Taiwan,47,-8%,0
8834,MOnc.,Information Technology,Japan,98,8%,1
9882,dvrp.,Information Technology,Taiwan,25,4%,1
1107,erted,Consumer Staples,Jamaica,38,-5%,8
2827,odnc.,Materials,United States,62,5%,3
9575,ouion,Materials,Taiwan,86,-7%,5
2687,henc.,Healthcare,Cayman Islands,67,1%,2
2446,lenc.,Information Technology,United States,65,6%,5
4716,TCInc,Financials,United States,99,-3%,0
654,imion,Information Technology,Taiwan,37,-3%,2
1661,H nc.,Consumer Discretionary,South Korea,5,-4%,0
8009,intd.,Industrials,China,77,-8%,0
1309,hotd.,Healthcare,South Korea,39,-4%,8
2151,ootd.,Information Technology,South Korea,67,4%,5
780,rttd.,Industrials,Japan,79,-4%,4
1576,amtd.,Industrials,South Korea,67,-1%,5
2051,ottd.,Consumer Discretionary,South Korea,68,-7%,8
1405,eltd.,Healthcare,South Korea,10,5%,4
7486,enLC),Healthcare,United States,94,0%,1
9950,ranc.,Information Technology,Canada,6,1%,7
698,xcnc.,Healthcare,Taiwan,66,-3%,5
1279,oetd.,Industrials,South Korea,33,3%,5
1468,antd.,Information Technology,South Korea,41,4%,1
1241,nitd.,Industrials,South Korea,21,5%,1
1625,igtd.,Healthcare,South Korea,22,-6%,5
1055,aptd.,Information Technology,Japan,92,0%,4
8362,uBION,Industrials,Japan,69,8%,0
607,ictd.,Consumer Staples,Taiwan,72,-1%,8
4613,ution,Industrials,United States,81,-8%,6
8438,TTion,Information Technology,Japan,60,1%,7
1613,&Sion,Information Technology,South Korea,26,0%,2
1663,PCtd.,Consumer Discretionary,South Korea,48,-3%,6
3012,ntnc.,Information Technology,United States,95,-8%,2
482,exyme,Consumer Discretionary,France,89,7%,1
1016,katd.,Information Technology,Japan,56,-8%,1
2738,lnnc.,Healthcare,United States,86,7%,5
791,JInc.,Information Technology,Japan,12,6%,7
9809,igtd.,Information Technology,Taiwan,8,8%,4
1454,-Ctd.,Information Technology,South Korea,32,-2%,7
3461,B ige,Consumer Discretionary,Lithuania,19,-5%,0
1508,antd.,Information Technology,South Korea,90,8%,8
1975,aetd.,Consumer Discretionary,South Korea,1,0%,7
2128,hatd.,Consumer Discretionary,South Korea,92,3%,2
963,edtd.,Information Technology,Japan,66,-8%,4
8389,ninc.,Information Technology,Japan,2,-1%,2
1288,zttd.,Consumer Discretionary,South Korea,65,1%,1
585,aytd.,Industrials,Taiwan,88,-6%,8
966,aitd.,Information Technology,Japan,91,8%,6
3770,ovnc.,Consumer Discretionary,United States,73,-6%,7
767,antd.,Industrials,Japan,44,1%,6
8420,apnc.,Information Technology,Japan,70,-8%,1
2011,alnc.,Consumer Discretionary,South Korea,15,-4%,5
1461,Rited,Consumer Discretionary,South Korea,80,-1%,7
1473,LUion,Information Technology,South Korea,13,8%,4
1292,BCtd.,Healthcare,South Korea,94,5%,2
4316,eq.A.,Information Technology,France,65,0%,7
1484,raTD.,Information Technology,South Korea,15,-7%,4
4398,ejCo.,Real Estate,United States,71,-1%,0
595,atnc.,Information Technology,Taiwan,47,7%,0
672,imtd.,Information Technology,Taiwan,14,7%,7
689,xiion,Industrials,Taiwan,78,-1%,3
1474,rinc.,Consumer Discretionary,South Korea,36,5%,6
1659,hetd.,Information Technology,South Korea,5,-3%,4
968,ivion,Information Technology,Japan,40,-4%,6
4543,evASA,Energy,Norway,93,0%,3
3475,reion,Financials,United States,46,-1%,1
9640,aytd.,Consumer Staples,Taiwan,36,0%,1
3416,IELtd,Industrials,Japan,4,4%,3
10044,ernc.,Telecommunication Services,Canada,89,4%,1
8628,ostd.,Information Technology,Japan,78,8%,1
3337,esnc.,Healthcare,United States,36,6%,1
8598,IZtd.,Healthcare,Japan,9,-6%,0
134,obted,Information Technology,Australia,58,6%,8
856,LSnc.,Information Technology,Japan,28,1%,0
310,arted,Consumer Staples,India,48,1%,8
1586,altd.,Information Technology,South Korea,81,-2%,7
8208,ignc.,Information Technology,Japan,7,0%,2
10062,pinc.,Information Technology,Canada,24,-3%,5
1195,S td.,Industrials,South Korea,55,-5%,6
4627,runc.,Consumer Staples,United States,83,-5%,0
1396,M td.,Consumer Discretionary,South Korea,19,1%,6
2485,deion,Information Technology,United States,5,-6%,2
2124,ottd.,Consumer Discretionary,South Korea,87,3%,6
10092,yfjna,Consumer Discretionary,Poland,40,-5%,1
800,aptd.,Information Technology,Japan,25,-5%,1
572,rgnc.,Information Technology,Taiwan,5,-8%,1
1940,aetd.,Materials,South Korea,57,7%,2
7,dEplc,Telecommunication Services,United Kingdom,90,2%,1
899,or KK,Financials,Japan,32,-2%,5
1028,eotd.,Consumer Discretionary,Japan,63,-1%,3
10013,arust,Real Estate,Canada,19,1%,4
559,earp.,Real Estate,Taiwan,79,6%,1
911,oytd.,Materials,Japan,72,-4%,3
349,oc.A.,Healthcare,Tunisia,27,-1%,7
2500,annc.,Information Technology,United States,99,-7%,7
834,ectd.,Information Technology,Japan,59,-3%,2
2090,H td.,Consumer Staples,South Korea,29,-7%,3
600,ptnc.,Information Technology,Taiwan,85,2%,3
2570,DDnc.,Information Technology,United States,80,-3%,8
1666,eetd.,Materials,South Korea,43,7%,5
10030,outed,Energy,Canada,18,4%,6
4732,uanc.,Consumer Discretionary,United States,10,6%,6
7681,'sted,Materials,Hong Kong,80,-3%,5
901,ignc.,Consumer Discretionary,Japan,36,-1%,4
2640,ation,Information Technology,United States,22,-6%,3
1295,ONTD.,Healthcare,South Korea,64,3%,5
1538,ejrp.,Information Technology,South Korea,35,-2%,3
4595,ltnc.,Industrials,United States,73,4%,4
7843,oetd.,Industrials,Singapore,21,0%,3
7696,hited,Real Estate,Hong Kong,45,2%,0
2571,chnc.,Healthcare,United States,31,1%,8
850,ysTD.,Information Technology,Japan,14,-8%,0
2603,esnc.,Information Technology,Macau,81,-5%,4
1731,oktd.,Materials,South Korea,88,7%,6
835,ednc.,Consumer Discretionary,Japan,17,-6%,4
1533,antd.,Materials,South Korea,9,8%,5
10015,arion,Consumer Discretionary,Canada,69,-8%,7
728,a-Ltd,Utilities,Taiwan,4,8%,7
7786,uated,Industrials,Hong Kong,64,-4%,2
561,unrp.,Consumer Discretionary,Taiwan,80,8%,4
8178,Tmnc.,Information Technology,Japan,3,3%,0
974,anion,Information Technology,Japan,87,1%,3
9801,ennc.,Information Technology,Taiwan,90,6%,1
801,-Std.,Information Technology,Japan,95,4%,4
4528,eatd.,Telecommunication Services,New Zealand,86,-3%,2
2577,rrnc.,Healthcare,United States,58,-2%,3
1667,AItd.,Information Technology,South Korea,58,-4%,5
58,nTion,Information Technology,United States,90,5%,3
1419,IEtd.,Information Technology,South Korea,18,3%,4
49,arnc.,Energy,United States,61,-6%,0
2243,ortd.,Materials,South Korea,83,-2%,4
8224,uetd.,Information Technology,Japan,30,1%,3
3114,itnc.,Energy,United States,56,3%,7
1658,eutd.,Industrials,South Korea,51,1%,0
9602,hitd.,Consumer Discretionary,Taiwan,68,0%,5
6469,erAS),Industrials,France,85,-3%,3
846,ecnc.,Information Technology,Japan,24,6%,7
1699,eod. ,Industrials,South Korea,92,1%,1
1388,OOtd.,Information Technology,South Korea,29,-8%,2
765,sotd.,Industrials,Japan,74,1%,1
1534,E&td.,Information Technology,South Korea,22,8%,5
9887,aiion,Utilities,Taiwan,73,-3%,2
3144,yonc.,Healthcare,United States,85,-2%,3
9450,aktd.,Industrials,Japan,52,5%,4
8830,stion,Industrials,Japan,62,1%,2
1584,INnc.,Telecommunication Services,South Korea,4,-1%,7
1665,HPtd.,Healthcare,South Korea,83,6%,4
9852,raCo.,Information Technology,Taiwan,41,4%,0
10079,ootd.,Consumer Discretionary,Canada,14,2%,7
5918,nttd.,Information Technology,South Korea,6,-1%,8
8077,estd.,Industrials,Japan,71,-6%,0
9684,airp.,Information Technology,Taiwan,92,-6%,7
8901,AMnc.,Information Technology,Japan,16,7%,2
1712,UMtd.,Healthcare,South Korea,26,-3%,7
87,ernc.,Industrials,United States,87,3%,3
1329,CIted,Materials,South Korea,33,3%,1
2661,ranc.,Healthcare,United States,46,6%,6
1575,elnc.,Information Technology,South Korea,91,-7%,7
1851,chnc.,Healthcare,South Korea,20,5%,4
9330,imion,Consumer Discretionary,Japan,12,4%,5
8855,PCted,Information Technology,Japan,47,-6%,1
1559,watd.,Consumer Discretionary,South Korea,42,3%,1
2551,onnc.,Information Technology,United States,16,3%,1
1243,MPtd.,Materials,South Korea,84,0%,6
7765,n ted,Information Technology,Hong Kong,58,-4%,4
2440,lenc.,Consumer Discretionary,United States,22,-2%,7
702,aiLtd,Materials,Taiwan,10,-5%,4
1638,PXtd.,Healthcare,South Korea,33,0%,8
1707,NDtd.,Information Technology,South Korea,1,-1%,4
608,ynnc.,Healthcare,Taiwan,41,-3%,8
995,einc.,Consumer Discretionary,Japan,80,-4%,7
1364,sttd.,Healthcare,South Korea,39,4%,8
4951,taJSC,Consumer Staples,Kazakhstan,94,1%,6
2474,raLtd,Information Technology,South Korea,1,6%,0
1619,&Wion,Industrials,South Korea,32,8%,5
8400,ixion,Information Technology,Japan,39,7%,1
1314,arion,Information Technology,South Korea,99,-3%,2
9213,retd.,Healthcare,Japan,66,8%,1
761,OBtd.,Consumer Staples,Japan,13,-7%,4
2592,erion,Healthcare,United States,16,7%,7
1640,oonc.,Information Technology,South Korea,58,-7%,7
1726,antd.,Materials,South Korea,59,-6%,4
587,i-td.,Information Technology,Taiwan,32,-2%,5
43,hiCo.,Industrials,United States,24,3%,0
1024,taion,Consumer Discretionary,Japan,47,-8%,7
621,hitd.,Materials,Taiwan,2,7%,8
1581,antd.,Information Technology,South Korea,57,-6%,1
896,matd.,Information Technology,Japan,52,-6%,5
1871,hiLtd,Materials,South Korea,48,3%,7
2628,.Dnc.,Information Technology,United States,36,8%,1
8460,ynnc.,Information Technology,Japan,66,-3%,4
1637,eltd.,Industrials,South Korea,83,1%,6
38,ovion,Healthcare,United States,7,5%,1
8807,ctnc.,Real Estate,Japan,51,-5%,8
9621,iaion,Consumer Discretionary,Taiwan,33,8%,6
992,optd.,Information Technology,Japan,66,-8%,5
1375,D Ltd,Industrials,South Korea,78,3%,3
2591,arInc,Healthcare,United States,81,-4%,0
1612,EOnc.,Information Technology,South Korea,93,-5%,1
688,dvnc.,Information Technology,Taiwan,68,-5%,4
4196,annc.,Energy,United States,6,7%,2
93,rinal,Information Technology,United States,28,1%,4
8835,arnc.,Consumer Discretionary,Japan,18,-4%,1
8634,NEion,Information Technology,Japan,48,2%,6
1960,aitd.,Information Technology,South Korea,17,5%,3
682,aurp.,Information Technology,Taiwan,11,-3%,1
4331,hitd.,Information Technology,China,92,-3%,7
1504,urtd.,Industrials,South Korea,94,2%,5
1494,LBtd.,Industrials,South Korea,81,6%,1
2652,ewion,Healthcare,United States,23,4%,5
1765,ldtd.,Healthcare,South Korea,31,-5%,3
2654,orion,Materials,United States,65,4%,6
3460,PSted,Information Technology,India,64,8%,6
905,rinc.,Information Technology,Japan,68,-8%,6
2081,itnc.,Information Technology,South Korea,0,-2%,6
2425,sunc.,Information Technology,United States,79,-7%,2
3218,ornc.,Healthcare,United States,73,4%,5
2193,eltd.,Information Technology,South Korea,86,0%,1
8842,irnc.,Information Technology,Japan,82,-7%,1
8291,hatd.,Healthcare,Japan,35,-6%,2
638,rync.,Information Technology,Taiwan,58,-3%,4
3021,nonc.,Healthcare,United States,1,-1%,6
8967,ujtd.,Industrials,Japan,47,7%,5
4784,ionc.,Information Technology,United States,14,0%,2
613,hanc.,Healthcare,Taiwan,11,-2%,5
1264,SMLtd,Information Technology,South Korea,84,6%,3
1606,yoLtd,Materials,South Korea,33,-5%,7
1210,aenc.,Consumer Discretionary,South Korea,88,-6%,4
1730,teLtd,Information Technology,South Korea,62,-2%,6
1298,hetd.,Industrials,South Korea,44,-7%,2
598,ewtd.,Information Technology,Taiwan,48,-4%,4
8406,ernc.,Consumer Discretionary,Japan,85,-3%,3
4623,hinc.,Materials,Hong Kong,94,1%,4
1254,eitd.,Materials,South Korea,74,8%,7
571,aotd.,Information Technology,Taiwan,100,-4%,5
880,uktd.,Information Technology,Japan,97,1%,1
709,asnc.,Information Technology,Taiwan,99,-7%,7
1558,eotd.,Industrials,South Korea,80,-1%,0
2572,linc.,Healthcare,United States,34,-4%,7
2558,alnc.,Financials,United States,27,4%,8
611,IVLtd,Information Technology,Taiwan,47,-4%,3
1300,ignc.,Consumer Discretionary,South Korea,82,6%,0
7636,unted,Information Technology,Hong Kong,2,4%,8
1537,SAtd.,Information Technology,South Korea,38,7%,5
8386,-unc.,Information Technology,Japan,57,0%,5
552,annc.,Healthcare,Taiwan,72,-1%,8
4726,arnc.,Industrials,Greece,54,-6%,3
9858,raion,Information Technology,Taiwan,77,1%,6
1306,aeion,Consumer Discretionary,South Korea,62,-8%,4
8365,xenc.,Information Technology,Japan,76,-6%,0
646,FCion,Industrials,Taiwan,89,0%,0
2836,henc.,Consumer Discretionary,United States,6,-6%,7
9920,osund,Consumer Discretionary,Canada,34,7%,1
1592,avtd.,Information Technology,South Korea,18,-4%,3
1570,T ion,Information Technology,South Korea,13,-8%,0
8823,amted,Industrials,Japan,67,6%,4
1271,watd.,Materials,South Korea,20,7%,8
2889,ianc.,Industrials,Greece,48,7%,8
982,cmnc.,Information Technology,Japan,7,-5%,1
2861,umnc.,Healthcare,United States,60,-4%,3
2704,cenc.,Consumer Discretionary,United States,50,2%,4
3418,IGtd.,Information Technology,Japan,100,-2%,3
840,NEnc.,Information Technology,Japan,49,2%,0
2632,nvnc.,Healthcare,United States,89,-8%,3
1451,QULTD,Industrials,South Korea,53,0%,5
1159,rehad,Consumer Discretionary,Malaysia,45,4%,0
2912,chion,Information Technology,United States,12,4%,4
1630,elnc.,Information Technology,South Korea,78,-3%,6
4761,tenc.,Healthcare,United States,92,-4%,3
2492,ernc.,Healthcare,United States,43,4%,8
863,ipnc.,Information Technology,Japan,55,4%,2
4751,conc.,Consumer Staples,United States,58,-7%,5
3228,umion,Information Technology,United States,53,-7%,3
2458,ation,Information Technology,United States,83,-6%,6
629,agtd.,Industrials,Taiwan,15,8%,1
8416,linc.,Information Technology,Japan,14,0%,7
8814,nbnc.,Industrials,Japan,99,-5%,4
686,azion,Information Technology,Taiwan,89,7%,4
